id,update_date,title,abstract
0801.0357,2009-11-13,"Spatiotemporal Noise Triggering Infiltrative Tumor Growth under Immune
  Surveillance","  A spatiotemporal noise is assumed to reflect the environmental fluctuation in
a spatially extended tumor system. We introduce firstly the structure factor to
reveal the invasive tumor growth quantitatively. The homogenous environment can
lead to an expansive growth of the tumor cells, while the inhomogenous
environment underlies an infiltrative growth. The different responses of above
two cases are separated by a characteristic critical intensity of the
spatiotemporal noise. Theoretical and numerical results present a close
annotation to the clinical images.
"
0801.1012,2008-02-21,Nemo: a computational tool for analyzing nematode locomotion,"  The nematode Caenorhabditis elegans responds to an impressive range of
chemical, mechanical and thermal stimuli and is extensively used to investigate
the molecular mechanisms that mediate chemosensation, mechanotransduction and
thermosensation. The main behavioral output of these responses is manifested as
alterations in animal locomotion. Monitoring and examination of such
alterations requires tools to capture and quantify features of nematode
movement. In this paper, we introduce Nemo (nematode movement), a
computationally efficient and robust two-dimensional object tracking algorithm
for automated detection and analysis of C. elegans locomotion. This algorithm
enables precise measurement and feature extraction of nematode movement
components. In addition, we develop a Graphical User Interface designed to
facilitate processing and interpretation of movement data. While, in this
study, we focus on the simple sinusoidal locomotion of C. elegans, our approach
can be readily adapted to handle complicated locomotory behaviour patterns by
including additional movement characteristics and parameters subject to
quantification. Our software tool offers the capacity to extract, analyze and
measure nematode locomotion features by processing simple video files. By
allowing precise and quantitative assessment of behavioral traits, this tool
will assist the genetic dissection and elucidation of the molecular mechanisms
underlying specific behavioral responses.
"
0801.1022,2008-01-08,Study Of Spatial Biological Systems Using a Graphical User Interface,"  In this paper, we describe a Graphical User Interface (GUI) designed to
manage large quantities of image data of a biological system. After setting the
design requirements for the system, we developed an ecology quantification GUI
that assists biologists in analysing data. We focus on the main features of the
interface and we present the results and an evaluation of the system. Finally,
we provide some directions for some future work.
"
0801.2038,2008-01-15,"Biological Organization and Negative Entropy: Based on Schroedinger's
  reflections","  This paper proposes a systemic perspective for some aspects of both
phylogenesis and ontogenesis, in the light of the notion of biological
organization as negative entropy, following some hints by Schroedinger. To this
purpose, we introduce two extra principles to the thermodynamic ones, which are
(mathematically) compatible with the traditional principles, but have no
meaning in inert matter. A traditional balance equation for metabolism will be
then extended to the new notion as specified by these principles. We consider
far from equilibrium systems and we focus in particular on the production of
global entropy associated to the irreversible character of the processes. A
close analysis of this term will be carried on, both in terms of a diffusion
equation of biomass over complexity and, as a complementary approach and as a
tool for specifying a source term, in connection to Schroedinger's method for
his equation in Quantum Mechanics. We borrow from this equation just the
operatorial approach and, this, in a classical frame, as we use real
coefficients instead of complex ones, away thus from the mathematical frame of
quantum theories. The first application of our proposal is a simple
mathematical reconstruction of Gould's complexity curve of biomass over
complexity, as for evolution. We then elaborate, from the existence of
different time scales, a partition of ontogenetic time, in reference to entropy
and negative entropy variation. On the grounds of this approach, we analyze
metabolism and scaling laws. This allows to compare various relevant
coefficients appearing in these scaling laws, which seem to fit empirical data.
Finally, a tentative and quantitative evaluation of complexity is proposed,
also in relation to some empirical data (caenorhabditis elegans).
"
0801.2261,2008-01-16,"Predictability and epidemic pathways in global outbreaks of infectious
  diseases: the SARS case study","  Background: The global spread of the severe acute respiratory syndrome (SARS)
epidemic has clearly shown the importance of considering the long-range
transportation networks in the understanding of emerging diseases outbreaks.
The introduction of extensive transportation data sets is therefore an
important step in order to develop epidemic models endowed with realism.
Methods: We develop a general stochastic meta-population model that
incorporates actual travel and census data among 3 100 urban areas in 220
countries. The model allows probabilistic predictions on the likelihood of
country outbreaks and their magnitude. The level of predictability offered by
the model can be quantitatively analyzed and related to the appearance of
robust epidemic pathways that represent the most probable routes for the spread
of the disease. Results: In order to assess the predictive power of the model,
the case study of the global spread of SARS is considered. The disease
parameter values and initial conditions used in the model are evaluated from
empirical data for Hong Kong. The outbreak likelihood for specific countries is
evaluated along with the emerging epidemic pathways. Simulation results are in
agreement with the empirical data of the SARS worldwide epidemic. Conclusions:
The presented computational approach shows that the integration of long-range
mobility and demographic data provides epidemic models with a predictive power
that can be consistently tested and theoretically motivated. This computational
strategy can be therefore considered as a general tool in the analysis and
forecast of the global spreading of emerging diseases and in the definition of
containment policies aimed at reducing the effects of potentially catastrophic
outbreaks.
"
0801.2302,2008-01-16,"Towards an unifying perspective of the fundamental properties and
  structural principles governing the immune system","  In the study of the basic properties observed in the immune system and, in a
broader view, in biological systems, several concepts have already been
mathematically formulated or treated in an analytical perspective, such as
degeneracy, robustness, noise, and bow tie architecture. These properties,
among others, seem to rule many aspects of the system functioning, and share
among themselvesseveral characteristics, intersecting each other, and often
becoming one the indivisible part of the other. According to Kitano, systems
biology needs solid theoretical and methodological foundation of principles and
properties, able to lead towards a unified perspective. An effort in unifying
the formalization and analysis of these principles can be now timely attempted.
"
0801.4384,2008-01-30,Within-host HIV models with periodic antiretroviral therapy,"  This paper investigates the effect of drug treatment on the standard
within-host HIV model, assuming that therapy occurs periodically. It is shown
that eradication is possible under these periodic regimes, and we
quantitatively characterize successful drugs or drug combinations, both
theoretically and numerically. We also consider certain optimization problems,
motivated for instance, by the fact that eradication should be achieved at
acceptable toxicity levels to the patient. It turns out that these optimization
problems can be simplified considerably, and this makes calculations of the
optima a fairly straightforward task. All our results will be illustrated by
means of numerical examples based on up-to-date knowledge of parameter values
in the model.
"
0802.1750,2009-11-13,"Bifurcation analysis of a normal form for excitable media: Are stable
  dynamical alternans on a ring possible?","  We present a bifurcation analysis of a normal form for travelling waves in
one-dimensional excitable media. The normal form which has been recently
proposed on phenomenological grounds is given in form of a differential delay
equation. The normal form exhibits a symmetry preserving Hopf bifurcation which
may coalesce with a saddle-node in a Bogdanov-Takens point, and a symmetry
breaking spatially inhomogeneous pitchfork bifurcation. We study here the Hopf
bifurcation for the propagation of a single pulse in a ring by means of a
center manifold reduction, and for a wave train by means of a multiscale
analysis leading to a real Ginzburg-Landau equation as the corresponding
amplitude equation. Both, the center manifold reduction and the multiscale
analysis show that the Hopf bifurcation is always subcritical independent of
the parameters. This may have links to cardiac alternans which have so far been
believed to be stable oscillations emanating from a supercritical bifurcation.
We discuss the implications for cardiac alternans and revisit the instability
in some excitable media where the oscillations had been believed to be stable.
In particular, we show that our condition for the onset of the Hopf bifurcation
coincides with the well known restitution condition for cardiac alternans.
"
0802.3366,2010-12-30,The degeneracy of the genetic code and Hadamard matrices,"  The matrix form of the presentation of the genetic code is described as the
cognitive form to analyze structures of the genetic code. A similar matrix form
is utilized in the theory of signal processing. The Kronecker family of the
genetic matrices is investigated, which is based on the genetic matrix [C A; U
G], where C, A, U, G are the letters of the genetic alphabet. This matrix in
the third Kronecker power is the (8*8)-matrix, which contains 64 triplets.
Peculiarities of the degeneracy of the vertebrate mitochondria genetic code are
reflected in the symmetrical black-and-white mosaic of this genetic
(8*8)-matrix. This mosaic matrix is connected algorithmically with Hadamard
matrices unexpectedly, which are famous in the theory of signal processing,
spectral analysis, quantum mechanics and quantum computers. A special
decomposition of numeric genetic matrices reveals their close relations with a
family of 8-dimensional hypercomplex numbers (not Cayley's octonions). Some
hypothesis and thoughts are formulated on the basis of these phenomenological
facts.
"
0802.3744,2008-02-27,"A microstructurally informed model for the mechanical response of
  three-dimensional actin networks","  We propose a class of microstructurally informed models for the linear
elastic mechanical behavior of cross-linked polymer networks such as the actin
cytoskeleton. Salient features of the models include the possibility to
represent anisotropic mechanical behavior resulting from anisotropic filament
distributions, and a power-law scaling of the mechanical properties with the
filament density. Mechanical models within the class are parameterized by seven
different constants. We demonstrate a procedure for determining these constants
using finite element models of three-dimensional actin networks. Actin
filaments and cross-links were modeled as elastic rods, and the networks were
constructed at physiological volume fractions and at the scale of an image
voxel. We show the performance of the model in estimating the mechanical
behavior of the networks over a wide range of filament densities and degrees of
anisotropy.
"
0802.3854,2008-03-08,Vortices in brain waves,"  Interactions by mutual excitation in neural populations in human and animal
brains create a mesoscopic order parameter that is recorded in brain waves
(electroencephalogram, EEG). Spatially and spectrally distributed oscillations
are imposed on the background activity by inhibitory feedback in the gamma
range (30-80 Hz). Beats recur at theta rates (3-7 Hz), at which the order
parameter transiently approaches zero and microscopic activity becomes
disordered. After these null spikes, the order parameter resurges and initiates
a frame bearing a mesoscopic spatial pattern of gamma amplitude modulation that
governs the microscopic activity, and that is correlated with behavior. The
brain waves also reveal a spatial pattern of phase modulation in the form of a
cone. Using the formalism of the dissipative many-body model of brain, we
describe the null spikes and the accompanying phase cones as vortices.
"
0803.0888,2013-01-17,"Matrix genetics, part 1: permutations of positions in triplets and
  symmetries of genetic matrices","  The Kronecker family of the genetic matrices is investigated, which is based
on the genetic matrix [C T; A G], where C, T, A, G are the letters of the
genetic alphabet. The matrix [C T; A G] in the second Kronecker power is the
(4*4)-matrix of 16 duplets. The matrix [C T; A G] in the third Kronecker power
is the (8*8)-matrix of 64 triplets. It is significant that peculiarities of the
degeneracy of the genetic code are reflected in the symmetrical black-and-white
mosaic of these genetic matrices. The article represents interesting
mathematical properties of these mosaic matrices, which are connected with
positional permutations inside duplets and triplets; with projector operators;
with unitary matrices and cyclic groups, etc. Fractal genetic nets are proposed
as a new effective tool to study long nucleotide sequences. Some results about
revealing new symmetry principles of long nucleotide sequences are described.
"
0803.1069,2008-08-14,Statistical Mechanics of Interacting Run-and-Tumble Bacteria,"  We consider self-propelled particles undergoing run-and-tumble dynamics (as
exhibited by E. coli) in one dimension. Building on previous analyses at
drift-diffusion level for the one-particle density, we add both interactions
and noise, enabling discussion of domain formation by ""self-trapping"", and
other collective phenomena. Mapping onto detailed-balance systems is possible
in certain cases.
"
0803.3330,2008-06-06,"Matrix genetics, part 2: the degeneracy of the genetic code and the
  octave algebra with two quasi-real units (the genetic octave
  Yin-Yang-algebra)","  Algebraic properties of the genetic code are analyzed. The investigations of
the genetic code on the basis of matrix approaches (""matrix genetics"") are
described. The degeneracy of the vertebrate mitochondria genetic code is
reflected in the black-and-white mosaic of the (8*8)-matrix of 64 triplets, 20
amino acids and stop-signals. This mosaic genetic matrix is connected with the
matrix form of presentation of the special 8-dimensional Yin-Yang-algebra and
of its particular 4-dimensional case. The special algorithm, which is based on
features of genetic molecules, exists to transform the mosaic genomatrix into
the matrices of these algebras. Two new numeric systems are defined by these
8-dimensional and 4-dimensional algebras: genetic Yin-Yang-octaves and genetic
tetrions. Their comparison with quaternions by Hamilton is presented. Elements
of new ""genovector calculation"" and ideas of ""genetic mechanics"" are discussed.
These algebras are considered as models of the genetic code and as its possible
pre-code basis. They are related with binary oppositions of the Yin-Yang type
and they give new opportunities to investigate evolution of the genetic code.
The revealed fact of the relation between the genetic code and these genetic
algebras is discussed in connection with the idea by Pythagoras: ""All things
are numbers"". Simultaneously these genetic algebras can be utilized as the
algebras of genetic operators in biological organisms. The described results
are related with the problem of algebraization of bioinformatics. They take
attention to the question: what is life from the viewpoint of algebra?
"
0803.4197,2010-10-12,"Optimization of Enzymatic Biochemical Logic for Noise Reduction and
  Scalability: How Many Biocomputing Gates Can Be Interconnected in a Circuit?","  We report an experimental evaluation of the ""input-output surface"" for a
biochemical AND gate. The obtained data are modeled within the rate-equation
approach, with the aim to map out the gate function and cast it in the language
of logic variables appropriate for analysis of Boolean logic for scalability.
In order to minimize ""analog"" noise, we consider a theoretical approach for
determining an optimal set for the process parameters to minimize ""analog""
noise amplification for gate concatenation. We establish that under optimized
conditions, presently studied biochemical gates can be concatenated for up to
order 10 processing steps. Beyond that, new paradigms for avoiding noise
build-up will have to be developed. We offer a general discussion of the ideas
and possible future challenges for both experimental and theoretical research
for advancing scalable biochemical computing.
"
0804.0682,2008-07-28,Reverse Engineering of Proteasomal Translocation Rates,"  We address the problem of proteasomal protein translocation and introduce a
new stochastic model of the proteasomal digestion (cleavage) of proteins. In
this model we account for the protein translocation and the positioning of
cleavage sites of a proteasome from first principles. We show by test examples
and by processing experimental data that our model allows reconstruction of the
translocation and cleavage rates from mass spectroscopy data on digestion
patterns and can be used to investigate the properties of transport in
different experimental set-ups. Detailed investigation with this model will
enable theoretical quantitative prediction of the proteasomal activity.
"
0804.2352,2008-04-16,"Run and tumble chemotaxis in a shear flow: the effect of temporal
  comparisons and other complications","  Escherichia coli is a motile bacterium that moves up a chemoattractant
gradient by performing a biased random walk composed of alternating runs and
tumbles. This paper presents calculations of the chemotactic drift velocity vd
(the mean velocity up the chemoattractant gradient) of an E. coli cell
performing chemotaxis in a uniform, steady shear flow, with a weak
chemoattractant gradient at right angles to the flow. Extending earlier models,
a combined analytic and numerical approach is used to assess the effect of
several complications, namely (i) a cell cannot detect a chemoattractant
gradient directly but rather makes temporal comparisons of chemoattractant
concentration, (ii) the tumbles exhibit persistence of direction, meaning that
the swimming directions before and after a tumble are correlated, (iii) the
cell suffers random re-orientations due to rotational Brownian motion, and (iv)
the non-spherical shape of the cell affects the way that it is rotated by the
shear flow. These complications influence the dependence of vd on the shear
rate gamma. When they are all included, it is found that (a) shear disrupts
chemotaxis and shear rates beyond gamma = 2/second cause the cell to swim down
the chemoattractant gradient rather than up it, (b) in terms of maximising
drift velocity, persistence of direction is advantageous in a quiescent fluid
but disadvantageous in a shear flow, and (c) a more elongated body shape is
advantageous in performing chemotaxis in a strong shear flow.
"
0804.3128,2009-09-29,"Developing a Theoretical Framework for Optofluidic Device Designing for
  System Identification in Systems Biology: the EGFR Study Case","  Identification of dynamics underlying biochemical pathways of interest in
oncology is a primary goal in current systems biology. Understanding structures
and interactions that govern the evolution of such systems is believed to be a
cornerstone in this research. Systems theory and systems identification theory
are primary resources for this task since they both provide a self consistent
framework for modelling and manipulating models of dynamical systems that are
best suited for the problem under investigation. We address herein the issue of
obtaining an informative dataset ZN to be used as starting point for
identification of EGFR pathway dynamics. In order to match experimental
identifiability criteria we propose a theoretical framework for input stimulus
design based on dynamical properties of the system under investigation. A
feasible optofluidic design has been designed on the basis of the spectral
properties of the driving inputs that maximize information content after the
theoretical studies.
"
0804.3605,2010-09-16,Maximum Power Efficiency and Criticality in Random Boolean Networks,"  Random Boolean networks are models of disordered causal systems that can
occur in cells and the biosphere. These are open thermodynamic systems
exhibiting a flow of energy that is dissipated at a finite rate. Life does work
to acquire more energy, then uses the available energy it has gained to perform
more work. It is plausible that natural selection has optimized many biological
systems for power efficiency: useful power generated per unit fuel. In this
letter we begin to investigate these questions for random Boolean networks
using Landauer's erasure principle, which defines a minimum entropy cost for
bit erasure. We show that critical Boolean networks maximize available power
efficiency, which requires that the system have a finite displacement from
equilibrium. Our initial results may extend to more realistic models for cells
and ecosystems.
"
0804.3734,2009-11-13,Synchronization of oscillators coupled through an environment,"  We study synchronization of oscillators that are indirectly coupled through
their interaction with an environment. We give criteria for the stability or
instability of a synchronized oscillation. Using these criteria we investigate
synchronization of systems of oscillators which are weakly coupled, in the
sense that the influence of the oscillators on the environment is weak. We
prove that arbitrarily weak coupling will synchronize the oscillators, provided
that this coupling is of the 'right' sign. We illustrate our general results by
applications to a model of coupled GnRH neuron oscillators proposed by Khadra
and Li, and to indirectly weakly-coupled lambda-omega oscillators
"
0804.3945,2008-04-25,Dynamic origin of species,"  A simple model of species origin resulted from dynamic features of a
population, solely, is developed. The model is based on the evolution
optimality in space distribution, and the selection is gone over the mobility.
Some biological issues are discussed.
"
0805.0530,2008-06-01,"Analytical Equations to the Chromaticity Cone: Algebraic Methods for
  Describing Color","  We describe an affine transformation on the (CIE) color matching functions
and map the spectral locus as a circle. We then homogenize the right circular
cylinder erected by the circle, with respect to a normalizing plane and develop
an analytical equation to the chromaticity cone, for the spectral colors. In
the interior of the (CIE) chromaticity diagram, by homogenizing elliptic
cylinders with respect to the normalizing planes, analytical equations to
subsets (also cones) of the chromaticity cone are developed. These equations
provide an algebraic method for describing color perception. As an application
of the interior chromaticity cones, we demonstrate that by sectioning
homogenized cones with planes and projecting, analytical equations to the
Macadam ellipses may be derived. Further, the cone equations are used to
propose new types of color order systems.
"
0805.0695,2009-11-13,The genetic code Via Godel encoding,"  The genetic code structure into distinct multiplet-classes as well as the
numeric degeneracies of the latter are revealed by a two-step process. First,
an empirical inventory of the degeneracies (of the shuffled multiplets) in two
specific equal moieties of the experimental genetic code table is made and
transcribed in the form of a sequence of integers. Second, a Godel Encoding
procedure is applied to the latter sequence delivering, as an output, a Godel
Number the digits of which, from the decimal representation, could remarkably
describe the amino acids and the stops and allow us also to compute the exact
degeneracies, class by class. The standard and the vertebrate mitochondrial
genetic codes are considered and their multiplet structure is fully
established.
"
0805.0819,2008-05-08,Prey-predator modeling of CO2 atmospheric concentration,"  In this work we propose a mathematical model, based in a modified version of
the Lotka-Volterra prey-predator equations, to predict the increasing in CO2
atmospheric concentration. We consider how the photosynthesis rate has changed
with the increase of CO2 and how this affects plant reproduction and CO2
absorptions rates. Total CO2 emissions (natural and manmade) and biomass
numerical parameter changes are considered. It is shown that the atmospheric
system can be in equilibrium under some specific conditions, and also some
comparisons with historical are done.
"
0805.3588,2008-07-18,Human-Robot Biodynamics,"  This paper presents the scientific body of knowledge behind the Human
Biodynamics Engine (HBE), a human motion simulator developed on the concept of
Euclidean motion group SE(3), with 270 active degrees of freedom,
force-velocity-time muscular mechanics and two-level neural control -
formulated in the fashion of nonlinear humanoid robotics. The following aspects
of the HBE development are described: geometrical, dynamical, control,
physiological, AI, behavioral and complexity, together with several simulation
examples.
  Keywords: Human Biodynamics Engine, Euclidean SE(3)-group,
Lagrangian/Hamiltonian biodynamics, Lie-derivative control, muscular mechanics,
fuzzy-topological coordination, biodynamical complexity, validation,
application
"
0805.3757,2010-03-04,"Drug absorption through a cell monolayer: a theoretical work on a
  non-linear three-compartment model","  The subject of analysis is a non-linear three-compartment model, widely used
in pharmacological absorption studies. It has been transformed into a general
form, thus leading automatically to an appropriate approximation. This made the
absorption profile accessible and expressions for absorption times, apparent
permeabilities and equilibrium values were given. These findings allowed a
profound analysis of results from non-linear curve fits and delivered the
dependencies on the systems' parameters over a wide range of values. The
results were applied to an absorption experiment with multidrug
transporter-affected antibiotic CNV97100 on Caco-2 cell monolayers.
"
0806.0449,2008-06-04,Anapedesis: Implications and Applications of Bio-Structural Robustness,"  Here we develop an approach to bio-structural robustness integrated with
structure-function relationship in a unified conceptual and methodological
framework, and envision its study using adequate computational and experimental
methods. To distinguish this structural robustness from the abstract
organizational robustness of systems, we call it anapedesis, and define it as
the scale-independent property of biological objects, from biomolecules to
organisms, to deform and recover while minimizing and/or repairing the damage
produced by stretch. We propose to study the consequences of deformation of
biological objects closer to their structural and/or functional failure than
previously considered relevant. We show that structural robustness is present
as a basic principle in many facets of biomedicine: many pathological
conditions may derive from the failure of molecules, cells and their
higher-order assemblies to maintain robustness against deformation.
Furthermore, structural robustness could have been the key selective criterion
during pre-biotic evolution and afterwards, and its universality can be
demonstrated by modeling using genetic algorithms. Thus, the specific
investigation of bio-structural robustness as anapedesis could help the solving
of fundamental problems of biology and medicine.
"
0806.0690,2008-06-05,"Phase Transitions, Chaos and Joint Action in the Life Space Foam","  This paper extends our recently developed Life Space Foam (LSF) model of
motivated cognitive dynamics \cite{IA}. LSF uses adaptive path integrals to
generate Lewinian force--fields on smooth manifolds, in order to characterize
the dynamics of individual goal--directed action. According to explanatory
theories growing in acceptance in cognitive neuroscience, one of the key
properties of this dynamics, capable of linking it to microscopic-level
cortical neurodynamics, is its meta-stability and the resulting phase
transitions. Our extended LSF model incorporates the notion of phase
transitions and complements it with embedded geometrical chaos. To describe
this LSF phase transition, a general path--integral is used, along the
corresponding LSF topology change. As a result, our extended LSF model is able
to rigorously represent co-action by two or more actors in the common
LSF--manifold. The model yields substantial qualitative differences in
geometrical properties between bilateral and multi-lateral co-action due to
intrinsic chaotic coupling between $n$ actors when $n\geq 3$.
  Keywords: cognitive dynamics, adaptive path integrals, phase transitions,
chaos, topology change, human joint action, function approximation
"
0806.2308,2009-11-13,Dynamics and Steady States in excitable mobile agent systems,"  We study the spreading of excitations in 2D systems of mobile agents where
the excitation is transmitted when a quiescent agent keeps contact with an
excited one during a non-vanishing time. We show that the steady states
strongly depend on the spatial agent dynamics. Moreover, the coupling between
exposition time ($\omega$) and agent-agent contact rate (CR) becomes crucial to
understand the excitation dynamics, which exhibits three regimes with CR: no
excitation for low CR, an excited regime in which the number of quiescent
agents (S) is inversely proportional to CR, and for high CR, a novel third
regime, model dependent, here S scales with an exponent $\xi -1$, with $\xi$
being the scaling exponent of $\omega$ with CR.
"
0807.1943,2008-07-15,Failure of antibiotic treatment in microbial populations,"  The tolerance of bacterial populations to biocidal or antibiotic treatment
has been well documented in both biofilm and planktonic settings. However,
there is still very little known about the mechanisms that produce this
tolerance. Evidence that small, non-mutant subpopulations of bacteria are not
affected by antibiotic challenge has been accumulating and provides an
attractive explanation for the failure of typical dosing protocols. Although a
dosing challenge can kill all the susceptible bacteria, the remaining persister
cells can serve as a source of population regrowth. We give a robust condition
for the failure of a periodic dosing protocol for a general chemostat model,
which supports the mathematical conclusions and simulations of an earlier, more
specialized batch model. Our condition implies that the treatment protocol
fails globally, in the sense that a mixed bacterial population will ultimately
persist above a level that is independent of the initial composition of the
population. We also give a sufficient condition for treatment success, at least
for initial population compositions near the steady state of interest,
corresponding to bacterial washout. Finally, we investigate how the speed at
which the bacteria are wiped out depends on the duration of administration of
the antibiotic. We find that this dependence is not necessarily monotone,
implying that optimal dosing does not necessarily correspond to continuous
administration of the antibiotic. Thus, genuine periodic protocols can be more
advantageous in treating a wide variety of bacterial infections.
"
0807.2665,2008-07-18,"Unifying Theories of Molecular, Community and Network Evolution","  The origin of diversification and coexistence of genes and species have been
traditionally studied in isolated biological levels. Ecological and
evolutionary views have focused on the mechanisms that enable or constrain
species coexistence, genetic variation and the genetics of speciation, but a
unified theory linking those approaches is still missing. Here we introduce
evolutionary graphs in the context of neutral theories of molecular evolution
and biodiversity to provide a framework that simultaneously addresses
speciation rate and joint genetic and species diversities. To illuminate this
question we also study two models of evolution on graphs with fitness
differences, which provide insights on how genetic and ecological dynamics
drive the speed of diversification. Neutral evolution generates the highest
speed of speciation, species richness (i.e. five times and twice as many
species as compared to genetic and ecological graphs, respectively) and
genetic--species diversity (i.e., twice as many as genetic and ecological
graphs, respectively). Thus the speed of speciation, the genetic--species
diversity and coexistence can differ dramatically depending on whether genetic
factors versus ecological factors drive the evolution of the system. By linking
molecular, sexual and trophic behavior at ecological and evolutionary scales,
interacting graphs can illuminate the origin and evolution of diversity and
organismal coexistence.
"
0808.1371,2008-08-14,"Iron Behaving Badly: Inappropriate Iron Chelation as a Major Contributor
  to the Aetiology of Vascular and Other Progressive Inflammatory and
  Degenerative Diseases","  The production of peroxide and superoxide is an inevitable consequence of
aerobic metabolism, and while these particular ""reactive oxygen species"" (ROSs)
can exhibit a number of biological effects, they are not of themselves
excessively reactive and thus they are not especially damaging at physiological
concentrations. However, their reactions with poorly liganded iron species can
lead to the catalytic production of the very reactive and dangerous hydroxyl
radical, which is exceptionally damaging, and a major cause of chronic
inflammation. We review the considerable and wide-ranging evidence for the
involvement of this combination of (su)peroxide and poorly liganded iron in a
large number of physiological and indeed pathological processes and
inflammatory disorders, especially those involving the progressive degradation
of cellular and organismal performance. These diseases share a great many
similarities and thus might be considered to have a common cause (i.e.
iron-catalysed free radical and especially hydroxyl radical generation). The
studies reviewed include those focused on a series of cardiovascular, metabolic
and neurological diseases, where iron can be found at the sites of plaques and
lesions, as well as studies showing the significance of iron to aging and
longevity. The effective chelation of iron by natural or synthetic ligands is
thus of major physiological (and potentially therapeutic) importance. As
systems properties, we need to recognise that physiological observables have
multiple molecular causes, and studying them in isolation leads to inconsistent
patterns of apparent causality when it is the simultaneous combination of
multiple factors that is responsible. This explains, for instance, the
decidedly mixed effects of antioxidants that have been observed, etc...
"
0808.1780,2008-08-14,Wobbling of What?,"  A simple explanation for the symmetry of the genetic code has been suggested.
An alternative to the wobble hypothesis has been proposed. The facts revealed
in this study offer a new insight into physical mechanisms of the functioning
of the genetic code.
"
0809.1968,2009-07-01,"Persistence, extinction and spatio-temporal synchronization of SIRS
  cellular automata models","  Spatially explicit models have been widely used in today's mathematical
ecology and epidemiology to study persistence and extinction of populations as
well as their spatial patterns. Here we extend the earlier work--static
dispersal between neighbouring individuals to mobility of individuals as well
as multi-patches environment. As is commonly found, the basic reproductive
ratio is maximized for the evolutionary stable strategy (ESS) on diseases'
persistence in mean-field theory. This has important implications, as it
implies that for a wide range of parameters that infection rate will tend
maximum. This is opposite with present results obtained in spatial explicit
models that infection rate is limited by upper bound. We observe the emergence
of trade-offs of extinction and persistence on the parameters of the infection
period and infection rate and show the extinction time having a linear
relationship with respect to system size. We further find that the higher
mobility can pronouncedly promote the persistence of spread of epidemics, i.e.,
the phase transition occurs from extinction domain to persistence domain, and
the spirals' wavelength increases as the mobility increasing and ultimately, it
will saturate at a certain value. Furthermore, for multi-patches case, we find
that the lower coupling strength leads to anti-phase oscillation of infected
fraction, while higher coupling strength corresponds to in-phase oscillation.
"
0810.4547,2009-03-04,Hierarchies of Biocomplexity: modeling lifes energetic complexity,"  In this paper, a model for understanding the effects of selection using
systems- level computational approaches is introduced. A number of concepts and
principles essential for understanding the motivation for constructing the
model will be introduced first. This will be followed by a description of
parameters, measurements, and graphical representations used in the model. Four
possible outcomes for this model are then introduced and described. In
addition, the relationship of relative fitness to selection is described.
Finally, the consequences and potential lessons learned from the model are
discussed.
"
0811.2209,2013-05-29,Boolean modeling of collective effects in complex networks,"  Complex systems are often modeled as Boolean networks in attempts to capture
their logical structure and reveal its dynamical consequences. Approximating
the dynamics of continuous variables by discrete values and Boolean logic gates
may, however, introduce dynamical possibilities that are not accessible to the
original system. We show that large random networks of variables coupled
through continuous transfer functions often fail to exhibit the complex
dynamics of corresponding Boolean models in the disordered (chaotic) regime,
even when each individual function appears to be a good candidate for Boolean
idealization. A suitably modified Boolean theory explains the behavior of
systems in which information does not propagate faithfully down certain chains
of nodes. Model networks incorporating calculated or directly measured transfer
functions reported in the literature on transcriptional regulation of genes are
described by the modified theory.
"
0812.1274,2009-11-13,Probing the Mechanisms of Fibril Formation Using Lattice Models,"  Using exhaustive Monte Carlo simulations we study the kinetics and mechanism
of fibril formation using lattice models as a function of temperature and the
number of chains. While these models are, at best, caricatures of peptides, we
show that a number of generic features thought to govern fibril assembly are
present in the toy model. The monomer, which contains eight beads made from
three letters (hydrophobic, polar, and charged), adopts a compact conformation
in the native state. The kinetics of fibril assembly occurs in three distinct
stages. In each stage there is a cascade of events that transforms the monomers
and oligomers to ordered structures. In the first ""burst"" stage highly mobile
oligomers of varying sizes form. The conversion to the aggregation-prone
conformation occurs within the oligomers during the second stage. As time
progresses, a dominant cluster emerges that contains a majority of the chains.
In the final stage, the aggregation-prone conformation particles serve as a
template onto which smaller oligomers or monomers can dock and undergo
conversion to fibril structures. The overall time for growth in the latter
stages is well described by the Lifshitz-Slyazov growth kinetics for
crystallization from super-saturated solutions.
"
0902.0312,2009-02-03,Comparing bird and human soaring strategies,"  Gliding saves much energy, and to make large distances using only this form
of flight represents a great challenge for both birds and people. The solution
is to make use of the so-called thermals, which are localized, warmer regions
in the atmosphere moving upwards with a speed exceeding the descent rate of
bird and plane. Whereas birds use this technique mainly for foraging, humans do
it as a sporting activity. Thermalling involves efficient optimization
including the skilful localization of thermals, trying to guess the most
favorable route, estimating the best descending rate, etc. In this study, we
address the question whether there are any analogies between the solutions
birds and humans find to handle the above task. High-resolution track logs were
taken from thermalling falcons and paraglider pilots to determine the essential
parameters of the flight patterns. We find that there are relevant common
features in the ways birds and humans use thermals. In particular, falcons seem
to reproduce the MacCready formula widely used by gliders to calculate the best
slope to take before an upcoming thermal.
"
