id,update_date,title,abstract
1509.07804,2015-12-23,From Statistician to Data Scientist,"  According to a recent report from the European Commission, the world
generates every minute 1.7 million of billions of data bytes, the equivalent of
360,000 DVDs, and companies that build their decision-making processes by
exploiting these data increase their productivity. The treatment and
valorization of massive data has consequences on the employment of graduate
students in statistics. Which additional skills do students trained in
statistics need to acquire to become data scientists ? How to evolve training
so that future graduates can adapt to rapid changes in this area, without
neglecting traditional jobs and the fundamental and lasting foundation for the
training? After considering the notion of big data and questioning the
emergence of a ""new"" science: Data Science, we present the current developments
in the training of engineers in Mathematical and Modeling at INSA Toulouse.
"
1509.08307,2015-09-29,An Outline of the Bayesian Decision Theory,"  In this paper we give an outline on the Bayesian Decision Theory.
"
1510.00292,2017-08-02,"On Classification Issues within Ensemble-Based Complex System Simulation
  Tasks","  Contemporary tasks of complex system simulation are often related to the
issue of uncertainty management. It comes from the lack of information or
knowledge about the simulated system as well as from restrictions of the model
set being used. One of the powerful tools for the uncertainty management is
ensemble-based simulation, which uses variation in input or output data, model
parameters, or available versions of models to improve the simulation
performance. Furthermore the system of models for complex system simulation
(especially in case of hiring ensemble-based approach) can be considered as a
complex system. As a result, the identification of the complex model's
structure and parameters provide additional sources of uncertainty to be
managed. Within the presented work we are developing a conceptual and
technological approach to manage the ensemble-based simulation taking into
account changing states of both simulated system and system of models within
the ensemble-based approach. The states of these systems are considered as a
subject of classification with consequent inference of better strategies for
ensemble evolution over the simulation time and ensemble aggregation. Here the
ensemble evolution enables implementation of dynamic reactive solutions which
can automatically conform to the changing states of both systems. The ensemble
aggregation can be considered within a scope of averaging (regression way) or
selection (classification way, which complement the classification mentioned
earlier) approach. The technological basis for such approach includes
ensemble-based simulation techniques using domain-specific software combined
within a composite application; data science approaches for analysis of
available datasets (simulation data, observations, situation assessment etc.);
and machine learning algorithms for classes identification, ensemble management
and knowledge acquisition.
"
1510.01993,2016-09-21,"Sensor Selection for Target Tracking in Wireless Sensor Networks with
  Uncertainty","  In this paper, we propose a multiobjective optimization framework for the
sensor selection problem in uncertain Wireless Sensor Networks (WSNs). The
uncertainties of the WSNs result in a set of sensor observations with
insufficient information about the target. We propose a novel mutual
information upper bound (MIUB) based sensor selection scheme, which has low
computational complexity, same as the Fisher information (FI) based sensor
selection scheme, and gives estimation performance similar to the mutual
information (MI) based sensor selection scheme. Without knowing the number of
sensors to be selected a priori, the multiobjective optimization problem (MOP)
gives a set of sensor selection strategies that reveal different trade-offs
between two conflicting objectives: minimization of the number of selected
sensors and minimization of the gap between the performance metric (MIUB and
FI) when all the sensors transmit measurements and when only the selected
sensors transmit their measurements based on the sensor selection strategy.
Illustrative numerical results that provide valuable insights are presented.
"
1511.00634,2018-08-02,A Simple and Adaptive Dispersion Regression Model for Count Data,"  Regression for count data is widely performed by models such as Poisson,
negative binomial (NB) and zero-inflated regression. A challenge often faced by
practitioners is the selection of the right model to take into account
dispersion, which typically occurs in count datasets. It is highly desirable to
have a unified model that can automatically adapt to the underlying dispersion
and that can be easily implemented in practice. In this paper, a discrete
Weibull regression model is shown to be able to adapt in a simple way to
different types of dispersions relative to Poisson regression: overdispersion,
underdispersion and covariate-specific dispersion. Maximum likelihood can be
used for efficient parameter estimation. The description of the model,
parameter inference and model diagnostics is accompanied by simulated and real
data analyses.
"
1511.04351,2016-11-02,"A Scalable Framework for NBA Player and Team Comparisons Using Player
  Tracking Data","  The release of NBA player tracking data greatly enhances the granularity and
dimensionality of basketball statistics used to evaluate and compare player
performance. However, the high dimensionality of this new data source can be
troublesome as it demands more computational resources and reduces the ability
to easily interpret findings. Therefore, we must find a way to reduce the
dimensionality of the data while retaining the ability to differentiate and
compare player performance.
  In this paper, Principal Component Analysis (PCA) is used to identify four
principal components that account for 68% of the variation in player tracking
data from the 2013-2014 regular season and intuitive interpretations of these
new dimensions are developed by examining the statistics that influence them
the most. In this new high variance, low dimensional space, you can easily
compare statistical profiles across any or all of the principal component
dimensions to evaluate characteristics that make certain players and teams
similar or unique. A simple measure of similarity between two player or team
statistical profiles based on the four principal component scores is also
constructed. The Statistical Diversity Index (SDI) allows for quick and
intuitive comparisons using the entirety of the player tracking data. As new
statistics emerge, this framework is scalable as it can incorporate existing
and new data sources by reconstructing the principal component dimensions and
SDI for improved comparisons. Using principal component scores and SDI, several
use cases are presented for improved personnel management.
"
1511.06013,2015-11-20,Statistical Engineering: An Idea Whose Time Has Come?,"  Several authors, including the American Statistician (ASA), have noted the
challenges facing statisticians when attacking large, complex, unstructured
problems, as opposed to well-defined textbook problems. Clearly, the standard
paradigm of selecting the one ""correct"" statistical method for such problems is
not sufficient; a new paradigm is needed. Statistical engineering has been
proposed as a discipline that can provide a viable paradigm to attack such
problems, used in conjunction with sound statistical science. Of course, in
order to develop as a true discipline, statistical engineering needs a
well-developed theory, not just a formal definition and successful case
studies. This article documents and disseminates the current state of the
underlying theory of statistical engineering. Our purpose is to provide a
vehicle for applied statisticians to further enhance the practice of
statistics, and for academics so interested to continue development of the
underlying theory of statistical engineering.
"
1511.08180,2016-11-28,J. B. S. Haldane's Contribution to the Bayes Factor Hypothesis Test,"  This article brings attention to some historical developments that gave rise
to the Bayes factor for testing a point null hypothesis against a composite
alternative. In line with current thinking, we find that the conceptual
innovation - to assign prior mass to a general law - is due to a series of
three articles by Dorothy Wrinch and Sir Harold Jeffreys (1919, 1921, 1923).
However, our historical investigation also suggests that in 1932 J. B. S.
Haldane made an important contribution to the development of the Bayes factor
by proposing the use of a mixture prior comprising a point mass and a
continuous probability density. Jeffreys was aware of Haldane's work and it may
have inspired him to pursue a more concrete statistical implementation for his
conceptual ideas. It thus appears that Haldane may have played a much bigger
role in the statistical development of the Bayes factor than has hitherto been
assumed.
"
1512.02688,2015-12-10,"Modelling Hospital length of stay using convolutive mixtures
  distributions","  Length of hospital stay (LOS) is an important indicator of the hospital
activity and management of health care. The skewness in the distribution of LOS
poses problems in statistical modelling because it fails to adequately follow
the usual traditional distribution such as the log-normal distribution. The aim
of this work is to model the variable LOS using the convolution of two
distributions; a technique well known in the signal processing community. The
specificity of that model is that the variable of interest is considered to be
the resulting sum of two random variables with different distributions. One of
the variables will feature the patient-related factors in terms their need to
recover from their admission condition, while the other models the hospital
management process such as the discharging process. Two estimation procedures
are proposed. One is the classical maximum likelihood, while the other relates
to the expectation maximisation algorithm. We will present some results
obtained by applying this model to a set of real data from a group of hospitals
in Victoria (Australia).
"
1512.03533,2015-12-14,A Conversation with Nan Laird,"  Nan McKenzie Laird is the Harvey V. Fineberg Professor of Biostatistics at
the Harvard T. H. Chan School of Public Health. She has made fundamental
contributions to statistical methods for longitudinal data analysis, missing
data and meta-analysis. In addition, she is widely known for her work in
statistical genetics and in statistical methods for psychiatric epidemiology.
Her 1977 paper with Dempster and Rubin on the EM algorithm is among the top 100
most highly cited papers in science [Nature 524 (2014) 550-553]. Her applied
work on medical practice errors is widely cited among the medical malpractice
community. Nan was born in Gainesville, Florida, in 1943. Shortly thereafter,
her parents Angus McKenzie Laird and Myra Adelia Doyle, moved to Tallahassee,
Florida, with Nan and her sister Victoria Mell. Nan started college at Rice
University in 1961, but then transferred to the University of Georgia where she
received a B.S. in Statistics in 1969 and was elected to Phi Beta Kappa. After
graduation Nan worked at the Massachusetts Institute of Technology Draper
Laboratories where she worked on Kalman filtering for the Apollo Man to the
Moon Program. She enrolled in the Statistics Department at Harvard University
in 1971 and received her Ph.D. in 1975. She joined the faculty of Harvard
School of Public Health upon receiving her Ph.D., and remains there as research
professor, after her retirement in 2015. The interview was conducted in Boston,
Massachusetts, in July 2014. A link to Nan's full CV can be found at
\surlwww.hsph.harvard.edu/nan-laird/.
"
1512.04858,2016-11-07,"Solution for the Indefinite Integral of the Standard Normal Probability
  Density Function","  Conventional wisdom assumes that the indefinite integral of the probability
density function for the standard normal distribution cannot be expressed in
finite elementary terms. While this is true, there is an expression for this
anti-derivative in infinite elementary terms that, when being differentiated,
directly yields the standard normal density function. We derive this function
using infinite partial integration and review its relation to the cumulative
distribution function for the standard normal distribution and the error
function.
"
1512.05307,2015-12-17,"Implicit Regression: Detecting Constants and Inverse Relationships with
  Bivariate Random Error","  In 2011, Wooten introduced Non-Response Analysis the founding theory in
Implicit Regression where Implicit Regression treats the variables implicitly
as codependent variables and not as an explicit function with dependent or
independent variables as in standard regression. The motivation of this paper
is to introduce methods of implicit regression to determine the constant nature
of a variable or the interactive term, and address inverse relationship among
measured variables with random error present in both directions.
"
1512.08773,2015-12-31,"Hot Hands, Streaks and Coin-flips: Numerical Nonsense in the New York
  Times","  The existence of ""Hot Hands"" and ""Streaks"" in sports and gambling is hotly
debated, but there is no uncertainty about the recent batting-average of the
New York Times: it is now two-for-two in mangling and misunderstanding
elementary concepts in probability and statistics; and mixing up the key points
in a recent paper that re-examines earlier work on the statistics of streaks.
In so doing, it's high-visibility articles have added to the general-public's
confusion about probability, making it seem mysterious and paradoxical when it
needn't be. However, those articles make excellent case studies on how to get
it wrong, and for discussions in high-school and college classes focusing on
quantitative reasoning, data analysis, probability and statistics. What I have
written here is intended for that audience.
"
1512.08819,2015-12-31,Joint limiting laws for high-dimensional independence tests,"  Testing independence is of significant interest in many important areas of
large-scale inference. Using extreme-value form statistics to test against
sparse alternatives and using quadratic form statistics to test against dense
alternatives are two important testing procedures for high-dimensional
independence. However, quadratic form statistics suffer from low power against
sparse alternatives, and extreme-value form statistics suffer from low power
against dense alternatives with small disturbances and may have size
distortions due to its slow convergence. For real-world applications, it is
important to derive powerful testing procedures against more general
alternatives. Based on intermediate limiting distributions, we derive
(model-free) joint limiting laws of extreme-value form and quadratic form
statistics, and surprisingly, we prove that they are asymptotically
independent. Given such asymptotic independencies, we propose (model-free)
testing procedures to boost the power against general alternatives and also
retain the correct asymptotic size. Under the high-dimensional setting, we
derive the closed-form limiting null distributions, and obtain their explicit
rates of uniform convergence. We prove their consistent statistical powers
against general alternatives. We demonstrate the performance of our proposed
test statistics in simulation studies. Our work provides very helpful insights
to high-dimensional independence tests, and fills an important gap.
"
1512.09016,2017-02-03,Pairwise Markov properties for regression graphs,"  With a sequence of regressions, one may generate joint probability
distributions. One starts with a joint, marginal distribution of context
variables having possibly a concentration graph structure and continues with an
ordered sequence of conditional distributions, named regressions in joint
responses. The involved random variables may be discrete, continuous or of both
types. Such a generating process specifies for each response a conditioning set
which contains just its regressor variables and it leads to at least one valid
ordering of all nodes in the corresponding regression graph which has three
types of edge; one for undirected dependences among context variables, another
for undirected dependences among joint responses and one for any directed
dependence of a response on a regressor variable. For this regression graph,
there are several definitions of pairwise Markov properties, where each
interprets the conditional independence associated with a missing edge in the
graph in a different way. We explain how these properties arise, prove their
equivalence for compositional graphoids and point at the equivalence of each
one of them to the global Markov property.
"
1601.00665,2016-01-06,"Impugning Randomness, Convincingly","  John organized a state lottery and his wife won the main prize. You may feel
that the event of her winning wasn't particularly random, but how would you
argue that in a fair court of law? Traditional probability theory does not even
have the notion of random events. Algorithmic information theory does, but it
is not applicable to real-world scenarios like the lottery one. We attempt to
rectify that.
"
1601.08099,2016-02-15,"Chaos in Fractionally Integrated Generalized Autoregressive Conditional
  Heteroskedastic Processes","  Fractionally integrated generalized autoregressive conditional
heteroskedasticity (FIGARCH) arises in modeling of financial time series.
FIGARCH is essentially governed by a system of nonlinear stochastic difference
equations ${u_t}$ = ${z_t}$ $(1-\sum\limits_{j=1}^q \beta_j L^j)\sigma_{t}^2 =
\omega+(1-\sum\limits_{j=1}^q \beta_j L^j - (\sum\limits_{k=1}^p \varphi_k L^k)
(1-L)^d) u_t^2$, where $\omega\in$ R, and $\beta_j\in$ R are constant
parameters, $\{u_t\}_{{t\in}^+}$ and $\{\sigma_t\}_{{t\in}^+}$ are the discrete
time real valued stochastic processes which represent FIGARCH (p,d,q) and
stochastic volatility, respectively. Moreover, L is the backward shift
operator, i.e. $L^d u_t \equiv u_{t-d}$ (d is the fractional differencing
parameter 0$<$d$<$1).
  In this work, we have studied the chaoticity properties of FIGARCH (p,d,q)
processes by computing mutual information, correlation dimensions, FNNs (False
Nearest Neighbour), the Lyapunov exponents, and for both the stochastic
difference equation given above and for the financial time series. We have
observed that maximal Lyapunov exponents are negative, therefore, it can be
suggested that FIGARCH (p,d,q) is not deterministic chaotic process.
"
1602.01347,2018-10-23,"Bayesian prediction for physical models with application to the
  optimization of the synthesis of pharmaceutical products using chemical
  kinetics","  Quality control in industrial processes is increasingly making use of prior
scientific knowledge, often encoded in physical models that require numerical
approximation. Statistical prediction, and subsequent optimization, is key to
ensuring the process output meets a specification target. However, the
numerical expense of approximating the models poses computational challenges to
the identification of combinations of the process factors where there is
confidence in the quality of the response. Recent work in Bayesian computation
and statistical approximation (emulation) of expensive computational models is
exploited to develop a novel strategy for optimizing the posterior probability
of a process meeting specification. The ensuing methodology is motivated by,
and demonstrated on, a chemical synthesis process to manufacture a
pharmaceutical product, within which an initial set of substances evolve
according to chemical reactions, under certain process conditions, into a
series of new substances. One of these substances is a target pharmaceutical
product and two are unwanted by-products. The aim is to determine the
combinations of process conditions and amounts of initial substances that
maximize the probability of obtaining sufficient target pharmaceutical product
whilst ensuring unwanted by-products do not exceed a given level. The
relationship between the factors and amounts of substances of interest is
theoretically described by the solution to a system of ordinary differential
equations incorporating temperature dependence. Using data from a small
experiment, it is shown how the methodology can approximate the multivariate
posterior predictive distribution of the pharmaceutical target and by-products,
and therefore identify suitable operating values. Materials to replicate the
analysis can be found at www.github.com/amo105/chemicalkinetics.
"
1602.01370,2016-02-08,Sensory evaluation of commercial coffee brands in Colombia,"  Colombian coffee farmers have traditionally focused their efforts on
activities including seeding, planting and drying. Strategic issues to
successfully compete in the industry, such as branding, marketing and consumer
research, have been neglected. In this research, we apply a type of sensory
analysis, based on several statistical techniques used to investigate the key
features of ten different brands of Colombian coffee. A panel composed of 32
judges investigated nine different attributes related to flavour, fragrance,
sweetness and acidity, among others. The last section presents the conclusions
reached regarding customer preference and brands profiles.
"
1602.01815,2016-06-14,"Exploiting plume structure to decode gas source distance using
  metal-oxide gas sensors","  Estimating the distance of a gas source is important in many applications of
chemical sensing, like e.g. environmental monitoring, or chemically-guided
robot navigation. If an estimation of the gas concentration at the source is
available, source proximity can be estimated from the time-averaged gas
concentration at the sensing site. However, in turbulent environments, where
fast concentration fluctuations dominate, comparably long measurements are
required to obtain a reliable estimate. A lesser known feature that can be
exploited for distance estimation in a turbulent environment lies in the
relationship between source proximity and the temporal variance of the local
gas concentration - the farther the source, the more intermittent are gas
encounters. However, exploiting this feature requires measurement of changes in
gas concentration on a comparably fast time scale, that have up to now only
been achieved using photo-ionisation detectors. Here, we demonstrate that by
appropriate signal processing, off-the-shelf metal-oxide sensors are capable of
extracting rapidly fluctuating features of gas plumes that strongly correlate
with source distance. We show that with a straightforward analysis method it is
possible to decode events of large, consistent changes in the measured signal,
so-called 'bouts'. The frequency of these bouts predicts the distance of a gas
source in wind-tunnel experiments with good accuracy. In addition, we found
that the variance of bout counts indicates cross-wind offset to the centreline
of the gas plume. Our results offer an alternative approach to estimating gas
source proximity that is largely independent of gas concentration, using
off-the-shelf metal-oxide sensors. The analysis method we employ demands very
few computational resources and is suitable for low-power microcontrollers.
"
1602.03434,2016-02-11,"Impact of degree truncation on the spread of a contagious process on
  networks","  Understanding how person-to-person contagious processes spread through a
population requires accurate information on connections between population
members. However, such connectivity data, when collected via interview, is
often incomplete due to partial recall, respondent fatigue or study design,
e.g., fixed choice designs (FCD) truncate out-degree by limiting the number of
contacts each respondent can report. Past research has shown how FCD truncation
affects network properties, but its implications for predicted speed and size
of spreading processes remain largely unexplored. To study the impact of degree
truncation on spreading processes, we generated collections of synthetic
networks containing specific properties (degree distribution,
degree-assortativity, clustering), and also used empirical social network data
from 75 villages in Karnataka, India. We simulated FCD using various truncation
thresholds and ran a susceptible-infectious-recovered (SIR) process on each
network. We found that spreading processes propagated on truncated networks
resulted in slower and smaller epidemics, with a sudden decrease in prediction
accuracy at a level of truncation that varied by network type. Our results have
implications beyond FCD to truncation due to any limited sampling from a larger
network. We conclude that knowledge of network structure is important for
understanding the accuracy of predictions of process spread on degree truncated
networks.
"
1602.03926,2016-05-11,"Modelling the level of adoption of analytical tools; An implementation
  of multi-criteria evidential reasoning","  In the future, competitive advantages will be given to organisations that can
extract valuable information from massive data and make better decisions. In
most cases, this data comes from multiple sources. Therefore, the challenge is
to aggregate them into a common framework in order to make them meaningful and
useful. This paper will first review the most important multi-criteria decision
analysis methods (MCDA) existing in current literature. We will offer a novel,
practical and consistent methodology based on a type of MCDA, to aggregate data
from two different sources into a common framework. Two datasets that are
different in nature but related to the same topic are aggregated to a common
scale by implementing a set of transformation rules. This allows us to generate
appropriate evidence for assessing and finally prioritising the level of
adoption of analytical tools in four types of companies. A numerical example is
provided to clarify the form for implementing this methodology. A six-step
process is offered as a guideline to assist engineers, researchers or
practitioners interested in replicating this methodology in any situation where
there is a need to aggregate and transform multiple source data.
"
1602.04091,2016-02-15,Interactive graphics for functional data analyses,"  Although there are established graphics that accompany the most common
functional data analyses, generating these graphics for each dataset and
analysis can be cumbersome and time consuming. Often, the barriers to
visualization inhibit useful exploratory data analyses and prevent the
development of intuition for a method and its application to a particular
dataset. The refund.shiny package was developed to address these issues for
several of the most common functional data analyses. After conducting an
analysis, the plot_shiny() function is used to generate an interactive
visualization environment that contains several distinct graphics, many of
which are updated in response to user input. These visualizations reduce the
burden of exploratory analyses and can serve as a useful tool for the
communication of results to non-statisticians.
"
1602.06696,2016-02-23,A note on basis dimension selection in generalized additive modelling,"  Two new approaches for checking the dimension of the basis functions when
using penalized regression smoothers are presented. The first approach is a
test for adequacy of the basis dimension based on an estimate of the residual
variance calculated by differencing residuals that are neighbours according to
the smooth covariates. The second approach is based on estimated degrees of
freedom for a smooth of the model residuals with respect to the model
covariates. In comparison with basis dimension selection algorithms based on
smoothness selection criterion (GCV, AIC, REML) the above procedures are
computationally efficient enough for routine use as part of model checking.
"
1602.07836,2016-03-01,A Bayesian baseline for belief in uncommon events,"  The plausibility of uncommon events and miracles based on testimony of such
an event has been much discussed. When analyzing the probabilities involved, it
has mostly been assumed that the common events can be taken as data in the
calculations. However, we usually have only testimonies for the common events.
While this difference does not have a significant effect on the inductive part
of the inference, it has a large influence on how one should view the
reliability of testimonies. In this work, a full Bayesian solution is given for
the more realistic case, where one has a large number of testimonies for a
common event and one testimony for an uncommon event. It is seen that, in order
for there to be a large amount of testimonies for a common event, the
testimonies will probably be quite reliable. For this reason, because the
testimonies are quite reliable based on the testimonies for the common events,
the probability for the uncommon event, given a testimony for it, is also
higher. Hence, one should be more open-minded when considering the plausibility
of uncommon events.
"
1603.00544,2016-05-31,On the capacity of information processing systems,"  We propose and analyze a family of information processing systems, where a
finite set of experts or servers are employed to extract information about a
stream of incoming jobs. Each job is associated with a hidden label drawn from
some prior distribution. An inspection by an expert produces a noisy outcome
that depends both on the job's hidden label and the type of the expert, and
occupies the expert for a finite time duration. A decision maker's task is to
dynamically assign inspections so that the resulting outcomes can be used to
accurately recover the labels of all jobs, while keeping the system stable.
Among our chief motivations are applications in crowd-sourcing, diagnostics,
and experiment designs, where one wishes to efficiently learn the nature of a
large number of items, using a finite pool of computational resources or human
agents.
  We focus on the capacity of such an information processing system. Given a
level of accuracy guarantee, we ask how many experts are needed in order to
stabilize the system, and through what inspection architecture. Our main result
provides an adaptive inspection policy that is asymptotically optimal in the
following sense: the ratio between the required number of experts under our
policy and the theoretical optimal converges to one, as the probability of
error in label recovery tends to zero.
"
1603.00738,2017-09-27,"Mandelbrot's 1/f fractional renewal models of 1963-67: The non-ergodic
  missing link between change points and long range dependence","  The problem of 1/f noise has been with us for about a century. Because it is
so often framed in Fourier spectral language, the most famous solutions have
tended to be the stationary long range dependent (LRD) models such as
Mandelbrot's fractional Gaussian noise. In view of the increasing importance to
physics of non-ergodic fractional renewal models, I present preliminary results
of my research into the history of Mandelbrot's very little known work in that
area from 1963-67. I speculate about how the lack of awareness of this work in
the physics and statistics communities may have affected the development of
complexity science, and I discuss the differences between the Hurst effect, 1/f
noise and LRD, concepts which are often treated as equivalent.
"
1603.02373,2018-03-05,On point processes in multitarget tracking,"  The finite-set statistics (FISST) approach to multitarget tracking was
introduced in the mid-1990s. Its current extended form dates from 2001. In
2008, an ""elementary"" alternative to FISST was proposed, based on ""finite point
processes"" rather than RFS's. This was accompanied by single-sensor and
multisensor versions of a claimed generalization of the PHD filter, the
""iFilter."" Then in 2013 in the Journal of Advances in Information Fusion (JAIF)
and elsewhere, the same author went on to claim that the FISST
p.g.fl./functional derivative approach is actually ""due to"" (a ""corollary"" of)
a 50-year-old pure-mathematics paper by Moyal; and described a ""point process""
p.g.fl./functional derivative approach to multitarget tracking supposedly based
on it. In this paper it is shown that: (1)non-RFS point processes are a
phenomenologically erroneous foundation for multitarget tracking; (2) nearly
every equation, concept, discussion, derivation, and methodology in the JAIF
paper originally appeared in FISST publications, without being so attributed;
(3) FISST cannot possibly be ""due to Moyal""; (4) the ""point process"" approach
described in JAIF differs from FISST only in regard to terminology and
notation, and thus in this sense appears to be an obscured, phenomenologically
erroneous, and improperly attributed copy of FISST. It is also shown that the
derivations of the single-sensor and multisensory iFilter appear to have had
major errors, as did a subsequent recasting of the multisensor iFilter as a
""traffic mapping filter.""
"
1603.04912,2018-01-08,Dynamic Data in the Statistics Classroom,"  The call for using real data in the classroom has long meant using datasets
which are culled, cleaned, and wrangled prior to any student working with the
observations. However, an important part of teaching statistics should include
actually retrieving data from the Internet. Nowadays, there are many different
sources of data that are continually updated by the organization hosting the
data website. The R tools to download such dynamic data have improved in such a
way to make accessing the data possible even in an introductory statistics
class. We provide five full analyses on dynamic data as well as an additional
nine sources of dynamic data that can be brought into the classroom. The goal
of our work is to demonstrate that using dynamic data can have a short learning
curve, even for introductory students or faculty unfamiliar with the landscape.
The examples provided are unlikely to create expert data scrapers, but they
should help motivate students and faculty toward more engaged use of online
data sources.
"
1603.07408,2016-03-25,"Fisher, Neyman-Pearson or NHST? A Tutorial for Teaching Data Testing","  Despite frequent calls for the overhaul of null hypothesis significance
testing (NHST), this controversial procedure remains ubiquitous in behavioral,
social and biomedical teaching and research. Little change seems possible once
the procedure becomes well ingrained in the minds and current practice of
researchers; thus, the optimal opportunity for such change is at the time the
procedure is taught, be this at undergraduate or at postgraduate levels. This
paper presents a tutorial for the teaching of data testing procedures, often
referred to as hypothesis testing theories. The first procedure introduced is
the approach to data testing followed by Fisher (tests of significance); the
second is the approach followed by Neyman and Pearson (tests of acceptance);
the final procedure is the incongruent combination of the previous two theories
into the current approach (NSHT). For those researchers sticking with the
latter, two compromise solutions on how to improve NHST conclude the tutorial.
"
1603.08830,2018-12-27,"Reduced Perplexity: A simplified perspective on assessing probabilistic
  forecasts","  A simple, intuitive approach to the assessment of probabilistic inferences is
introduced. The Shannon information metrics are translated to the probability
domain. The translation shows that the negative logarithmic score and the
geometric mean are equivalent measures of the accuracy of a probabilistic
inference. Thus there is both a quantitative reduction in perplexity, which is
the inverse of the geometric mean of the probabilities, as good inference
algorithms reduce the uncertainty and a qualitative reduction due to the
increased clarity between the original set of probabilistic forecasts and their
central tendency, the geometric mean. Further insight is provided by showing
that the R\'enyi and Tsallis entropy functions translated to the probability
domain are both the weighted generalized mean of the distribution. The
generalized mean of probabilistic forecasts forms a spectrum of performance
metrics referred to as a Risk Profile. The arithmetic mean is used to measure
the decisiveness, while the -2/3 mean is used to measure the robustness.
"
1603.09406,2017-04-26,Risk contagion under regular variation and asymptotic tail independence,"  Risk contagion concerns any entity dealing with large scale risks. Suppose
(X,Y) denotes a risk vector pertaining to two components in some system. A
relevant measurement of risk contagion would be to quantify the amount of
influence of high values of Y on X. This can be measured in a variety of ways.
In this paper, we study two such measures: the quantity E[max(X-t,0)|Y > t]
called Marginal Mean Excess (MME) as well as the related quantity E[X|Y > t]
called Marginal Expected Shortfall (MES). Both quantities are indicators of
risk contagion and useful in various applications ranging from finance,
insurance and systemic risk to environmental and climate risk. We work under
the assumptions of multivariate regular variation, hidden regular variation and
asymptotic tail independence for the risk vector (X,Y). Many broad and useful
model classes satisfy these assumptions. We present several examples and derive
the asymptotic behavior of both MME and MES as the threshold t tends to
infinity. We observe that although we assume asymptotic tail independence in
the models, MME and MES converge to 1 under very general conditions; this
reflects that the underlying weak dependence in the model still remains
significant. Besides the consistency of the empirical estimators, we introduce
an extrapolation method based on extreme value theory to estimate both MME and
MES for high thresholds t where little data are available. We show that these
estimators are consistent and illustrate our methodology in both simulated and
real data sets.
"
1603.09453,2016-04-01,An overview and perspective on social network monitoring,"  In this expository paper we give an overview of some statistical methods for
the monitoring of social networks. We discuss the advantages and limitations of
various methods as well as some relevant issues. One of our primary
contributions is to give the relationships between network monitoring methods
and monitoring methods in engineering statistics and public health
surveillance. We encourage researchers in the industrial process monitoring
area to work on developing and comparing the performance of social network
monitoring methods. We also discuss some of the issues in social network
monitoring and give a number of research ideas.
"
1604.01455,2019-01-24,Picking Winners in Daily Fantasy Sports Using Integer Programming,"  We consider the problem of selecting a portfolio of entries of fixed
cardinality for contests with top-heavy payoff structures, i.e. most of the
winnings go to the top-ranked entries. This framework is general and can be
used to model a variety of problems, such as movie studios selecting movies to
produce, venture capital firms picking start-up companies to invest in, or
individuals selecting lineups for daily fantasy sports contests, which is the
example we focus on here. We model the portfolio selection task as a
combinatorial optimization problem with a submodular objective function, which
is given by the probability of at least one entry winning. We then show that
this probability can be approximated using only pairwise marginal probabilities
of the entries winning when there is a certain structure on their joint
distribution. We consider a model where the entries are jointly Gaussian random
variables and present a closed form approximation to the objective function.
Building on this, we then consider a scenario where the entries are given by
sums of constrained resources and present an integer programming formulation to
construct the entries. Our formulation uses principles based on our theoretical
analysis to construct entries: we maximize the expected score of an entry
subject to a lower bound on its variance and an upper bound on its correlation
with previously constructed entries. To demonstrate the effectiveness of our
integer programming approach, we apply it to daily fantasy sports contests that
have top-heavy payoff structures. We find that our approach performs well in
practice. Using our integer programming approach, we are able to rank in the
top-ten multiple times in hockey and baseball contests with thousands of
competing entries. Our approach can easily be extended to other problems with
constrained resources and a top-heavy payoff structure.
"
1604.01844,2016-04-08,Statistical sensitiveness for science,"  Research often necessitates of samples, yet obtaining large enough samples is
not always possible. When it is, the researcher may use one of two methods for
deciding upon the required sample size: rules-of-thumb, quick yet uncertain,
and estimations for power, mathematically precise yet with the potential to
overestimate or underestimate sample sizes when effect sizes are unknown.
Misestimated sample sizes have negative repercussions in the form of increased
costs, abandoned projects or abandoned publication of non-significant results.
Here I describe a procedure for estimating sample sizes adequate for the
testing approach which is most common in the behavioural, social, and
biomedical sciences, that of tests of significance developed by Fisher. The
procedure focuses on a desired minimum effect size for the research at hand and
finds the minimum sample size required for capturing such effect size as a
statistically significant result. In a similar fashion than power analyses,
sensitiveness analyses can also be extended to finding the minimum effect for a
given sample size a priori as well as to calculating sensitiveness a
posteriori. The article provides a full tutorial for carrying out a
sensitiveness analysis, as well as empirical support via simulation
"
1604.02221,2017-03-09,Box-Cox symmetric distributions and applications to nutritional data,"  We introduce the Box-Cox symmetric class of distributions, which is useful
for modeling positively skewed, possibly heavy-tailed, data. The new class of
distributions includes the Box-Cox t, Box-Cox Cole-Gree, Box-Cox power
exponential distributions, and the class of the log-symmetric distributions as
special cases. It provides easy parameter interpretation, which makes it
convenient for regression modeling purposes. Additionally, it provides enough
flexibility to handle outliers. The usefulness of the Box-Cox symmetric models
is illustrated in applications to nutritional data.
"
